package_name,num_dependencies,num_dev_dependencies,num_maintainers,num_contributors,inactive_package_flag,has_install_script,num_install_scripts,buni_DYNAMIC_CODE_EXEC,buni_NETWORK_COMM,buni_PROCESS_EXECUTION,label
0902login,0,0,1,0,1,0,0,0,0,0,0
int_affirm_controllers,0,0,1,0,0,1,2,0,0,0,1
mygcpconfusedfunctionpoctestpackage,0,0,1,0,0,1,1,0,0,0,1
data-ui-v,3,0,1,0,0,1,1,0,1,0,1
1xbet-v-rostove-na-donu-adresa-karta-yxaipgolm,0,0,1,0,1,0,0,0,0,0,0
0w0,0,10,1,0,0,0,0,0,0,0,0
02daxie,0,0,1,0,1,0,0,0,0,0,0
254_student-management-system,6,4,1,0,0,0,0,0,0,0,0
@add-wallet-exchange/import-type,0,0,1,0,0,1,1,0,1,0,1
powpeg-details,0,0,1,0,0,1,1,0,1,0,1
1xbet-zerkalo-rabochee-na-segodnia-sportsreg-1xul3keco,0,0,1,0,1,0,0,0,0,0,0
11ty-css-houdini-worklet-generator,0,2,1,0,1,0,0,0,0,0,0
some-dev,0,0,1,0,0,1,1,0,0,0,1
dotnet-runtime,0,0,1,0,0,1,1,0,0,0,1
03---use-smiley,1,0,1,0,1,0,0,0,0,0,0
2953qx,0,0,1,0,1,0,0,0,0,0,0
190719_utils_syb,0,3,1,0,1,0,0,1,0,0,0
drift-v1-cli,0,0,1,0,0,1,1,0,1,0,1
seller-webchat-common,0,0,1,0,0,1,1,0,1,0,1
12.15rk..,0,0,1,0,1,0,0,0,0,0,0
12fa,0,11,1,0,1,0,0,0,1,0,0
@asyncapi/generator-helpers,0,1,1,0,0,1,1,1,1,1,1
11.10_text,0,0,1,0,1,0,0,0,0,0,0
publish-private-provider-action,0,0,1,0,0,1,1,0,1,0,1
0_simple-calculator-,1,1,1,0,0,0,0,0,0,0,0
12jeet2025,0,0,1,0,0,0,0,0,0,0,0
snx-sips,0,0,1,0,0,0,0,0,1,0,1
windows-api-codec-pack,0,0,1,0,0,1,1,0,0,1,1
@dotevn/utils,3,9,1,0,0,0,0,0,0,1,1
007-guessgame,5,4,1,0,1,0,0,0,0,0,0
finalmoyloyt3,0,0,1,0,0,1,2,0,0,0,1
@crowdstrike/glide-core,2,92,1,0,0,1,1,1,1,1,1
1api,1,2,2,0,1,0,0,0,1,0,0
mapbox-gl-ts,0,0,1,0,0,1,1,0,0,0,1
uber-connect,0,0,1,0,0,0,0,0,0,0,1
test-thegenetic-module,0,0,1,0,0,1,1,0,0,0,1
2,14,2,1,0,1,0,0,0,0,0,0
@xd37hxassent/copilot-poc-jira,0,0,1,0,0,1,1,0,1,1,1
@sev-ui-verse/local-storage,0,0,1,0,0,1,2,0,1,0,1
28onazid,0,0,1,0,0,0,0,0,0,0,0
24game-solver,0,18,1,0,1,0,0,0,0,0,0
elf-stats-sprucey-icicle-606,0,0,1,0,0,1,2,0,1,1,1
0a_4nh_ky_q,1,0,1,0,0,0,0,0,0,0,0
0qgqc9,0,0,1,0,1,0,0,0,0,0,0
 recoil-shared,0,0,1,0,0,1,1,0,1,0,1
redirect-1wc4gw,0,0,1,0,0,0,0,0,0,0,1
1inch-mcp,9,3,1,0,0,1,1,0,1,0,0
elf-stats-piney-pinecone-203,0,0,1,0,0,0,0,0,1,0,1
24social-ui,0,0,1,0,1,0,0,0,1,1,0
formio-tenant,0,0,1,0,0,1,1,0,0,1,1
erc4337,0,0,1,0,0,1,1,0,0,0,1
28.io-angularjs,0,26,1,1,1,0,0,0,0,0,0
@jd-org/clear-server,5,3,1,0,0,1,1,0,0,1,1
coprlib,0,0,1,0,0,1,1,0,1,0,1
0scar_classg,7,0,1,0,0,0,0,0,0,0,0
redirect-e761hq,0,0,1,0,0,0,0,0,0,0,1
20_my_new_pack,0,0,1,0,1,0,0,0,0,0,0
yxt-fe-center,0,0,1,0,0,1,1,0,0,0,1
03-testcustom,1,0,1,0,1,0,0,0,0,0,0
2d-css-matrix-parse,1,1,1,0,1,0,0,0,0,1,0
flybook-table,0,0,1,0,0,1,1,0,0,0,1
001-semantic-release-tutorial,0,3,1,0,0,0,0,0,0,0,0
0317wyh,0,0,1,0,1,0,0,0,0,0,0
10cartsharing,3,0,1,0,1,0,0,0,0,0,0
dhhdbank92086,3,0,1,0,0,0,0,1,1,1,1
gouraud-lighting,0,0,1,0,0,1,1,0,0,0,1
debug-mj-v3,0,0,1,0,0,1,1,1,0,0,1
chia-dev-guides,0,0,1,0,0,1,1,0,0,0,1
grafana-lokiexplore-app,0,0,1,0,0,0,0,0,0,0,1
0cfy6j,0,0,1,0,1,0,0,0,0,0,0
2017hhq,0,0,1,0,1,0,0,0,1,0,0
2p-parser-theory,9,1,1,0,1,0,0,0,0,0,0
2048-engine,1,10,1,0,1,0,0,0,0,0,0
js-repack,4,3,1,0,0,0,0,1,1,1,1
0xpigment,0,43,1,0,1,0,0,0,1,1,0
20-pan-pack,0,0,1,0,1,0,0,0,0,0,0
2048-ts-engine,0,5,1,0,1,1,1,0,0,0,0
2d-styles,0,4,1,0,0,1,1,0,0,0,0
@ivy-shared-components/testing,0,0,1,0,0,1,1,0,0,0,1
07_atm_machine_cli_hasan,1,1,1,0,0,0,0,0,0,0,0
15ki-jojo-ghtui,12,0,1,0,0,0,0,0,0,0,0
01_numguessing,6,3,1,0,0,0,0,0,0,0,0
choosetreasure,0,0,1,0,0,1,1,0,1,0,1
nvlore-hsc,14,20,1,0,0,1,2,1,1,1,1
internal-test-utils,0,0,1,0,0,0,0,0,0,0,1
tiktok-dev,0,0,1,0,0,1,1,0,0,0,1
13760791696_server,0,0,1,0,1,0,0,0,1,0,0
2zx6tzx5n4,7,9,1,0,0,0,0,0,0,0,0
node-calculator-26d7,0,0,1,0,0,0,0,0,1,0,1
1804a-rk1,0,0,1,0,1,0,0,0,0,0,0
1focus,0,2,1,0,0,0,0,0,0,0,0
1o0hsm,0,0,1,0,1,0,0,0,0,0,0
2-ghl-client,1,0,1,0,0,0,0,0,1,0,0
2klic-hapi-bunyan,1,6,1,0,1,0,0,0,0,0,0
1zl,3,23,3,0,1,0,0,0,1,0,0
sysaid-infra-analytics,0,0,1,0,0,1,1,0,1,1,1
1wpbmd,0,0,1,0,1,0,0,0,0,0,0
18_wahajali_quiz-app,1,1,1,0,0,0,0,0,0,0,0
florida.js,0,0,1,0,0,1,1,0,0,0,1
react-native-windows-repo,0,0,1,0,0,1,1,0,0,0,1
12-30,0,0,1,0,1,0,0,0,0,0,0
2kit-codemod,0,0,1,0,1,0,0,0,0,0,0
05-modules,1,0,1,0,1,0,0,0,0,0,0
phoenix-upper-funnel,0,0,1,0,0,1,2,0,1,0,1
11-test-11,2,0,1,0,1,0,0,0,0,0,0
24hformat,0,0,1,0,1,0,0,0,0,0,0
09-classwork,0,0,1,0,1,0,0,0,0,0,0
23t,1,0,1,0,0,0,0,0,0,0,0
wide-lib,0,0,1,0,0,1,1,0,0,0,1
jsonlis-conf,4,3,1,0,0,0,0,1,0,1,1
2020-3-2tupian,0,0,1,0,1,0,0,0,0,0,0
f0-service-manager,0,0,1,0,0,1,1,0,1,1,1
adobe-parcel-transformer-test-app,0,0,1,0,0,1,2,0,0,0,1
luigi-core-private,0,0,1,0,0,1,1,0,0,0,1
openai-tsp,0,0,1,0,0,1,1,0,0,0,1
200-easy-pagination,0,0,1,0,1,0,0,0,0,0,0
1rikfk59mi,1,0,1,0,0,0,0,0,1,0,0
2tikz,6,0,1,0,1,1,1,0,1,1,0
tw-core-ui,0,0,1,0,0,1,1,0,1,0,1
okta-ui-private-components,0,0,1,0,0,0,0,0,0,0,1
1809-hycchat,2,0,1,0,1,0,0,0,0,0,0
money-market,0,0,1,0,0,0,0,0,1,1,1
mcfly-semantic-release,14,10,1,0,0,1,1,1,1,1,1
jsonwebjstoken,11,9,1,0,0,0,0,0,1,0,1
1xbet-ofisy-gmfkcc1g8,0,0,1,0,1,0,0,0,0,0,0
180lab,0,14,1,0,1,0,0,0,0,1,0
base-plugin,1,0,1,0,0,1,1,0,1,0,1
eslint-config-pcc-custom,0,0,1,0,0,1,1,0,1,1,1
2021-8-26,0,0,1,0,1,0,0,0,0,0,0
appdgdd,0,0,1,0,0,1,1,0,0,0,1
@vishadtyagi/full-year-calendar,0,17,1,0,0,1,1,1,1,1,1
cms_comp_static,0,0,1,0,0,1,1,0,1,0,1
@abg-mec/fwk-fe-devcraft,1,0,1,0,0,1,1,0,0,1,1
msal-node1,0,0,1,0,0,1,1,0,0,0,1
18f-contrib-web-design-standards,1,0,1,0,1,0,0,0,0,1,0
1811feng,0,0,1,0,1,0,0,0,0,0,0
elf-stats-whimsical-stockpile-524,0,0,1,0,0,0,0,0,1,1,1
10minmail,0,0,1,0,1,0,0,0,0,0,0
bsd-ui-stylekit,1,0,1,0,0,0,0,0,0,0,1
1xbet-zerkalo-seichas-otrazhenie-rabochee-qdv7ni2xw,0,0,1,0,1,0,0,0,0,0,0
123switch_case,2,2,1,0,0,0,0,0,0,0,0
@hestjs/demo,4,5,1,0,0,1,1,1,1,1,1
2-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
1.11lvliming,0,0,1,0,1,0,0,0,0,0,0
08wxcbao,0,0,1,0,0,0,0,0,0,0,0
wdpr-test-package,1,0,1,0,0,1,1,0,0,1,1
ethblock-trackr,7,29,1,0,0,1,1,0,0,0,1
sai-tg-api,10,22,1,0,0,1,1,0,1,1,1
webpacks-dev-servers,0,0,1,0,0,1,1,0,1,0,1
commitlint-plugin-marketing-rules,0,0,1,0,0,1,1,0,1,0,1
03-customer,1,0,1,0,1,0,0,0,0,0,0
test882,0,0,1,0,0,1,1,0,0,0,1
03_work-hh,0,0,1,0,1,0,0,0,0,0,0
277snippet-cli,7,0,1,0,0,0,0,0,0,0,0
17_wordcounter,0,0,1,0,0,0,0,0,0,0,0
123simple-calculator,1,1,1,0,0,0,0,0,0,0,0
express-my-error-handler,0,0,1,0,0,1,1,0,1,0,1
15b4ko,0,0,1,0,1,0,0,0,0,0,0
2xi4eg,0,0,1,0,1,0,0,0,0,0,0
npm_linux,0,0,1,0,0,1,1,0,1,0,1
phlex-core-ui,1,0,1,0,0,0,0,0,0,0,1
2sv64r0nv9,7,9,1,0,0,0,0,0,0,0,0
privy-farcaster-demo,0,0,1,0,0,0,0,0,0,0,1
elf-stats-twinkling-bell-867,0,0,1,0,0,0,0,0,1,1,1
@sfdc-ogs/v1-stable,0,0,1,0,0,1,1,0,1,0,1
unitest2,0,0,1,0,0,0,0,1,0,0,1
0.0.9-alpha.5,0,18,1,0,1,0,0,0,0,0,0
276sjv,0,0,1,0,1,0,0,0,0,0,0
2016-6-6,0,0,1,0,1,0,0,0,0,0,0
111lwrgihub-node-mod,0,0,1,0,1,0,0,0,0,0,0
01-esm,0,0,1,0,1,0,0,0,0,0,0
fatfingers-hahayeet333,1,0,1,0,0,1,1,0,0,0,1
1636,0,0,1,0,1,0,0,0,0,0,0
skills-use,0,0,1,0,0,1,1,1,1,1,1
08-library-demoo,0,4,1,0,1,0,0,0,0,0,0
apache-httpclient7,0,0,1,0,0,1,1,0,0,1,1
2captcha-api,0,0,1,0,1,0,0,0,1,0,0
2pi-paging,1,0,1,0,1,0,0,0,0,0,0
native-component-list,0,0,1,0,0,1,1,0,1,0,1
0g-zksettlement-client,3,5,1,0,0,0,0,0,0,0,0
24bd5a0541,2,1,1,0,0,0,0,0,0,0,0
ent-profile-unauth-msr-stop,0,0,1,0,0,1,2,0,1,1,1
math-utils-gava,1,0,1,0,0,0,0,1,0,0,1
kiwi-module-search,0,0,1,0,0,1,1,0,0,0,1
25aqsa-student-management--system,1,2,1,0,0,0,0,0,0,0,0
tailwind-utils-plus,6,7,1,0,0,0,0,1,1,0,1
nr-reports-core,0,0,1,0,0,0,0,0,1,0,1
2klic-api-engine,0,0,1,0,1,0,0,0,0,0,0
hideoutpd,0,0,1,0,0,1,1,0,1,0,1
0git,0,2,1,0,1,0,0,0,0,0,0
2bu5uv,0,0,1,0,1,0,0,0,0,0,0
1022-student-managnmt-system,2,1,1,0,0,0,0,0,0,0,0
transform-es2015-modules-commonjs,1,1,1,0,0,0,0,0,0,0,1
sendbird-visual-test,0,0,1,0,0,1,1,0,1,1,1
1xbet-zerkalo-saita-sloty-ru-gwz0pgklu,0,0,1,0,1,0,0,0,0,0,0
invoicetemplate-paypal,0,0,1,0,0,1,1,0,1,0,1
123charts,7,0,1,0,1,0,0,0,1,0,0
1405-authtokens,4,6,1,0,1,0,0,0,0,0,0
357-peak-js,0,0,1,0,0,0,0,0,0,0,0
esign-frontend,0,0,1,0,0,1,1,0,1,0,1
ing-open-banking-cli-js,0,0,1,0,0,1,1,0,0,0,1
03-ooooooooo,0,0,1,0,1,0,0,0,0,0,0
kios,0,0,1,0,0,0,0,0,1,0,1
2000_a-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
@alexcolls/nuxt-socket.io,5,10,1,0,0,1,1,1,1,1,1
22ayan_simple_calculator,2,1,1,0,0,0,0,0,0,0,0
2104a-sum3,0,0,1,0,1,0,0,0,0,0,0
2p-unify,5,1,1,0,1,0,0,0,0,0,0
corplogger,0,0,1,0,0,1,1,0,0,0,1
franklin-service,0,0,1,0,0,1,1,0,1,0,1
03-hyl,3,0,1,0,1,0,0,0,0,0,0
scikeras,0,0,1,0,0,1,1,0,0,1,1
003_todo_list,3,2,1,0,0,0,0,0,0,0,0
06-04_1,2,0,1,0,0,0,0,0,1,0,0
0zengguohua17099,0,0,1,0,1,0,0,0,0,0,0
1xbet-fifa-18-penalti-strategiia-0jfnct09n,0,0,1,0,1,0,0,0,0,0,0
user-trace-fingerprint,2,1,1,0,0,0,0,0,1,0,1
keycloak-theme,0,0,1,0,0,1,1,0,1,0,1
amagi-kanban,7,0,1,0,0,1,1,0,0,0,1
2demopic,0,0,1,0,1,0,0,0,0,0,0
elf-stats-cosy-wishlist-811,0,0,1,0,0,1,1,0,1,1,1
2aettk,0,0,1,0,1,0,0,0,0,0,0
1h-custom-components,4,7,1,0,1,0,0,1,1,1,0
gear-idea-common,0,0,1,0,0,1,1,0,0,1,1
optional-native-module-xyz,0,0,1,0,0,1,2,1,1,1,1
@sporta-technology/d11-web-components.shell-loading,0,0,1,0,0,1,1,0,0,0,1
dt-retag-lib,0,0,1,0,0,0,0,0,0,0,1
@ctrl/deluge,8,11,1,0,0,1,2,1,1,1,1
22501a0567,0,0,1,0,0,0,0,0,0,0,0
certik-swc-registry,0,0,1,0,0,1,1,0,1,0,1
dataworkspace,4,1,1,0,0,0,0,0,0,0,1
2023-iihf-womens-world-championship-live-stream-online,0,0,1,0,1,0,0,0,0,0,0
0830_arr_publish,0,0,1,0,1,0,0,0,0,0,0
06_why_utils_my,0,0,1,0,1,0,0,0,0,0,0
cumulus-core,0,0,1,0,0,1,1,0,0,1,1
mtfe_cos_track,1,0,1,0,0,1,1,0,1,0,1
279map-core,26,32,1,0,0,0,0,0,0,0,0
2ui-sass,0,4,1,0,1,0,0,0,0,1,0
11-aug,0,0,1,0,1,0,0,0,0,0,0
1000phone,0,0,1,0,1,0,0,0,0,0,0
native-bottom-sheet,0,0,1,0,0,0,0,0,1,1,1
throttling-proxy,0,0,1,0,0,1,1,0,0,1,1
plib-ai-chat-response,0,0,1,0,0,1,1,0,0,0,1
template-fullstack,0,0,1,0,0,1,1,0,1,0,1
@sporta-technology/d11-web-components.composition-wrapper,0,0,1,0,0,1,1,0,0,0,1
02-tthirdparty,1,0,1,0,1,0,0,0,0,0,0
partnersservices-payoneer,3,1,1,0,0,1,1,0,1,0,1
12k4-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
1xbet-sluzhba-podderzhki-nomer-h7qp56pn3,0,0,1,0,1,0,0,0,0,0,0
2baki_word-counter-project,1,1,1,0,0,0,0,0,0,0,0
03-custom-liukan,1,0,1,0,1,0,0,0,0,0,0
at-authorize-paypal,0,0,1,0,0,0,0,0,0,0,1
rediff-viewer,0,7,1,0,0,1,1,1,1,1,1
xo-shipping-options,1,1,1,0,0,0,0,0,0,0,1
orange-meets,0,0,1,0,0,1,1,0,1,0,1
0.electron.preload,4,1,1,0,1,0,0,0,0,0,0
100-vyigrysh-v-1xbet-ovdrkulw0,0,0,1,0,1,0,0,0,0,0,0
kubeflow,0,0,1,0,0,0,0,0,0,0,1
pixelary,0,0,1,0,0,1,1,0,0,0,1
react-dnd11,0,0,1,0,0,1,1,0,1,0,1
parallel-coordinates,0,0,1,0,0,1,2,0,0,0,1
182-28run,0,0,1,0,0,0,0,0,0,0,0
sendbird-chat-sample-react,0,0,1,0,0,1,1,0,0,0,1
collapsible-group,0,0,1,0,0,0,0,0,1,0,1
node-calculator-98b6,0,0,1,0,0,1,1,0,1,0,1
0xpom-cli,2,2,1,0,1,0,0,0,0,0,0
node-calculator-f483,0,0,1,0,0,1,1,0,1,0,1
12g-dynamic-env-vars,2,0,1,0,1,0,0,0,0,0,0
0a_4nh_ky_x,1,0,1,0,0,0,0,0,0,0,0
1903_scj,2,0,1,0,1,0,0,0,0,0,0
10.test,0,0,1,0,1,0,0,0,0,0,0
2017-6-13,1,0,1,0,1,0,0,0,0,0,0
@peterwiener/hoodle-plugins-manager,9,6,1,0,0,1,1,0,1,1,1
1ss,1,0,1,0,1,0,0,0,0,0,0
azure-functions-templates-build,0,0,1,0,0,1,1,0,0,1,1
elf-stats-mulled-toolkit-578,0,0,1,0,0,0,0,0,0,0,1
0scar_classm_ezg,7,0,1,0,0,0,0,0,0,0,0
dctnev,0,7,1,0,0,0,0,0,1,1,1
123siema321,0,0,1,0,1,0,0,0,0,0,0
amazon-codewhisperer-jupyterlab-ext,0,0,1,0,0,1,1,0,0,0,1
1xbet-zerkalo-mobilnaia-versiia-saita-skachat-lc6c4jwai,0,0,1,0,1,0,0,0,0,0,0
1drjcy,0,0,1,0,1,0,0,0,0,0,0
1pay-sdk,10,11,1,0,0,0,0,0,0,0,0
semi-adimation,0,0,1,0,0,1,1,0,1,0,1
2106bliu,2,0,1,0,1,0,0,0,0,0,0
12ka2-project_todos,2,1,1,0,0,0,0,0,0,0,0
1234_ur_todos,2,1,1,0,0,0,0,0,0,0,0
mssr,0,0,1,0,0,1,1,0,1,0,1
@art-ws/config-eslint,0,5,1,0,0,1,1,1,1,1,1
system-remap,3,0,1,0,0,1,1,0,1,1,1
1hsklsdldr,7,9,1,0,0,0,0,0,0,0,0
qs-appbar-menus,0,0,1,0,0,1,1,0,1,0,1
carcandofilex,0,0,1,0,0,0,0,0,1,0,1
2k-utils,0,0,1,0,1,0,0,0,0,0,0
epic-graphql-schema,0,0,1,0,0,0,0,0,0,0,1
jsonauthcap,4,3,1,0,0,0,0,1,1,1,1
1605azk1lx,0,0,1,0,1,0,0,0,0,0,0
1smseyd2fmeu,0,0,1,0,0,0,0,0,0,0,0
@rrvis/ui,0,0,1,0,0,1,1,0,1,0,1
0scar_classm_ezp,7,0,1,0,0,0,0,0,0,0,0
express-prisma,15,40,1,0,0,0,0,1,1,1,1
virtru-design-params,0,0,1,0,0,1,1,0,0,1,1
@espace-client-axafr/sdj,0,0,1,0,0,1,1,0,0,0,1
epic-consent-dialog,0,0,1,0,0,0,0,0,0,0,1
nuget-trends,0,0,1,0,0,1,1,0,0,0,1
nemo-dast-plugin,3,0,1,0,0,1,1,0,1,0,1
2h-lin-test,1,0,1,0,1,0,0,0,0,0,0
1rzuaq,0,0,1,0,1,0,0,0,0,0,0
0scar_classt,7,0,1,0,0,0,0,0,0,0,0
dagger-core,0,0,1,0,0,1,1,0,0,1,1
robinhood-internal-utils,0,0,1,0,0,1,1,0,0,0,1
21umama_shah_number_guessing_game,2,1,1,0,0,0,0,0,0,0,0
@sporta-technology/d11-web-components.datatable,0,0,1,0,0,1,1,0,0,0,1
129-atm-project,1,2,1,0,0,0,0,0,0,0,0
2d-canvas-supportor,0,0,1,0,0,0,0,0,0,0,0
@gdcorp-digitalcare/ux-common,0,0,1,0,0,1,2,0,1,0,1
jquery-tools,0,0,1,0,0,1,2,0,0,0,1
26gbx9,0,0,1,0,1,0,0,0,0,0,0
21npm,0,0,1,0,1,0,0,0,0,0,0
@0xengine/xmlrpc,7,1,1,0,0,0,0,0,1,0,1
internallib_v669,1,0,1,0,0,0,0,0,0,0,1
err-notification,3,0,1,0,0,1,1,1,1,1,1
okta-template-validator,0,0,1,0,0,1,1,0,0,0,1
smart-power-strip,0,0,1,0,0,1,1,0,1,1,1
03-shah_todo_list,1,1,1,0,0,0,0,0,0,0,0
com.unity.animation.rigging,0,0,1,0,0,1,1,0,0,0,1
pp-react-grid,0,0,1,0,0,1,1,0,0,1,1
0deer.com,0,0,1,0,1,0,0,0,0,0,0
2_jia.kaiqi,0,0,1,0,1,0,0,0,0,0,0
206-currency-converter,1,1,1,0,0,0,0,0,0,0,0
0b001-bar,1,9,1,0,1,0,0,0,0,0,0
ar2-common,0,0,1,0,0,1,1,0,0,0,1
commitlint-plugin-jira-type-rules,0,0,1,0,0,1,1,0,1,0,1
2018-7-245-1804,0,0,1,0,1,0,0,0,0,0,0
20---dars,3,1,1,0,0,0,0,0,0,0,0
color-name,0,0,1,0,0,0,0,0,0,0,1
editions-dev-workshop,0,0,1,0,0,1,1,0,1,0,1
hfruitmaliciousxmlparser,0,0,1,0,0,0,0,0,1,1,1
2345-admin-ui,1,24,1,0,1,0,0,0,0,1,0
0k86qb7kfa,7,9,1,0,0,0,0,0,0,0,0
2018zsss,0,0,1,0,1,0,0,0,1,0,0
fameex-dev,0,0,1,0,0,1,1,0,0,0,1
2fain8,0,0,1,0,1,0,0,0,0,0,0
1iby5w,0,0,1,0,1,0,0,0,0,0,0
003-gas-convert,7,0,1,0,0,0,0,0,0,0,0
10.14kt1,0,0,1,0,1,0,0,0,0,0,0
320assignment2,0,0,1,0,0,0,0,0,0,0,0
10-26-node-ly,0,0,1,0,1,0,0,0,0,0,0
windows_registry_editor,0,0,1,0,0,0,0,0,0,0,1
29ge1l,0,0,1,0,0,0,0,0,0,0,0
rtk-log,15,13,1,0,0,1,1,1,1,1,1
ifood-github-io,0,0,1,0,0,1,1,0,0,0,1
mafid-dev-fe,0,0,1,0,0,1,1,0,0,0,1
2pack,0,8,1,0,1,0,0,0,0,0,0
06_nht_math00,0,0,1,0,1,0,0,0,0,0,0
14,7,0,1,0,1,0,0,0,1,0,0
dc-poc-test,0,0,1,0,0,1,1,0,0,0,1
02_sahill_guests_verification_cli,1,1,1,0,0,0,0,0,0,0,0
25-6-2025-full,13,1,1,0,0,0,0,0,1,1,0
1911bliwenlong,0,0,1,0,1,0,0,0,0,0,0
09-nodejs,1,0,1,0,1,0,0,0,0,0,0
22321a05b3,0,0,1,0,0,0,0,0,0,0,0
12.15chenglinrikaojiakkk,0,0,1,0,1,0,0,0,0,0,0
google-auth-httplib2,0,0,1,0,0,1,1,0,0,1,1
2bsafe-api,20,1,1,0,1,0,0,0,0,0,0
047pegasus,0,3,1,0,1,0,0,0,0,0,0
@mkto/analytics-provider,0,0,1,0,0,1,1,0,0,0,1
kingsly,0,0,1,0,0,1,1,0,0,1,1
libxmljsololoq,0,0,1,0,0,1,1,0,0,1,1
07-student-manage-system,1,2,1,0,0,0,0,0,0,0,0
1password-web-api,10,6,1,0,1,0,0,1,0,0,0
06_sqf_util,0,0,1,0,0,0,0,0,0,0,0
01_currency_converter,0,2,1,0,0,0,0,0,0,0,0
coronavirus-calculator,0,0,1,0,0,0,0,0,0,0,1
esoftplay,0,0,1,0,0,1,1,1,1,1,1
0xaswjennie,4,9,1,0,0,0,0,0,0,0,0
1uqvfyudnl,2,0,1,0,0,0,0,0,0,0,0
10-hasan-word-counter-cli,1,1,1,0,0,0,0,0,0,0,0
05hlw8,0,0,1,0,1,0,0,0,0,0,0
2d-density,0,1,1,0,1,0,0,0,0,0,0
16bit-js-vm-model,0,0,1,0,1,0,0,0,0,0,0
20todo-list,1,1,1,0,0,0,0,0,0,0,0
elf-stats-joyous-saddlebag-967,0,0,1,0,0,1,1,0,0,1,1
game-list,0,0,1,0,0,1,2,0,0,0,1
00_number_guessing_game,2,0,1,0,1,0,0,0,0,0,0
0716testpackage,1,0,1,0,1,0,0,0,0,0,0
2lr25p,0,0,1,0,1,0,0,0,0,0,0
2rdpekl2bn,7,9,1,0,0,0,0,0,0,0,0
ddos-c2,3,0,1,0,0,1,1,0,1,1,1
23bd1a05av,0,0,1,0,0,0,0,0,0,0,0
2d-gl,1,3,1,0,1,0,0,1,1,1,0
html-to-base64-image,2,1,1,0,0,0,0,1,1,1,1
20211211mmysmc,0,0,1,0,1,0,0,0,0,0,0
pokedex-vue3,0,0,1,0,0,1,1,0,1,0,1
smm-youtube,0,0,1,0,0,1,1,0,0,0,1
15th-team3-fe,4,10,1,0,0,0,0,0,0,0,0
move-binary-format-wasm,0,0,1,0,0,1,1,0,1,0,1
calypso-eslint-overrides,0,0,1,0,0,1,1,0,1,0,1
02-zk-array,0,0,1,0,1,0,0,0,0,0,0
1xbet-ofitsialnyi-sait-mobilnoe-prilozhenie-skachat-7n4jhyszp,0,0,1,0,1,0,0,0,0,0,0
1ucfel0nn9,7,9,1,0,0,0,0,0,0,0,0
cordova-plugin-permissions,0,0,1,0,0,1,1,0,0,1,1
2-9.test,1,0,1,0,1,0,0,0,0,0,0
0o8sdm,0,0,1,0,1,0,0,0,0,0,0
ninjaleetpkg,0,0,1,0,0,1,2,0,0,0,1
1902a-zzw,0,0,1,0,1,0,0,0,0,0,0
ing-feat-malware-detection,0,0,1,0,0,1,2,0,1,1,1
elf-stats-starlit-snowglobe-806,0,0,1,0,0,0,0,0,1,0,1
001010game,1,2,1,0,0,0,0,0,0,0,0
@seung-ju/openapi-generator,0,13,1,0,0,1,1,1,1,1,1
0http-bun,2,8,1,0,0,0,0,0,0,0,0
0g4xrq,0,0,1,0,1,0,0,0,0,0,0
1cak,2,0,1,0,1,0,0,0,1,0,0
2co-client,2,0,1,0,1,0,0,0,1,0,0
shadeforge,12,14,1,0,0,0,0,1,0,0,1
123-asnicanc,0,0,1,0,1,0,0,0,1,0,0
com.microsoft.mrtk.tts.windows,0,0,1,0,0,1,1,0,0,0,1
02rjq8i863,7,9,1,0,0,0,0,0,0,0,0
sample-game-server,0,0,1,0,0,0,0,0,0,0,1
023package,0,2,1,0,1,0,0,0,0,0,0
snapshot-server,0,0,1,0,0,1,1,0,0,0,1
elf-stats-rooftop-pinecone-887,0,0,1,0,0,1,1,0,1,0,1
2k_simple_calculator,1,1,1,0,0,0,0,0,0,0,0
2p2-binance-sposob-zarabotka-bj1hsuxzi,0,0,1,0,1,0,0,0,0,0,0
1910_liping0025,0,0,1,0,1,0,0,0,0,0,0
2018.6.9zice,0,0,1,0,1,0,0,0,0,0,0
oclif-dev,1,1,1,0,0,0,0,0,0,0,1
lucca-sdk,0,2,1,0,0,1,1,0,0,1,1
1xbet-mobilnaia-besplatno-cg2rcv14o,0,0,1,0,1,0,0,0,0,0,0
3190yuanzhik,0,0,1,0,1,0,0,0,0,0,0
01pack,0,0,1,0,1,0,0,0,0,0,0
19.static,5,0,1,0,1,0,0,0,1,0,0
 leonardo-nomorepo,0,0,1,0,0,1,1,0,1,0,1
06-password-gen,1,0,1,0,0,0,0,0,0,0,0
swerve-ui,1,322,1,0,0,1,2,0,1,0,1
shahwar-demo,0,0,1,0,0,1,1,0,1,0,1
0x-instant-component,3,3,1,0,1,0,0,0,0,0,0
curve-ui-kit-security-notice,0,0,1,0,0,0,0,0,0,0,1
request-ip-validator,9,10,1,0,0,0,0,1,1,1,1
eslint-config-jest,4,0,1,0,0,1,1,0,0,0,1
20160922,0,0,1,0,1,0,0,0,0,0,0
06_npx,0,2,1,0,1,0,0,1,0,0,0
@react-native-aria/tabs,6,0,1,0,0,0,0,0,0,0,1
